trip_id,lorry_id,driver_id,class,fuel,corridor,depart,arrive,year,month,day,hour,distance_km,travel_minutes,avg_speed_kmh,idle_seconds,load_ratio,co_g,co2_g,nox_g,ch4_g,fuel_l,co2_baseline_g,fuel_baseline_l,idle_baseline_seconds,co2_saved_g,fuel_saved_l
7590,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-05T10:31:00,2026-07-05T11:34:13.748292,2026,7,5,10,43.8,63.2,41.6,290.7,0.69,629.95,185990.1,2290.18,10.499,55.52,225197.3,67.22,364.7,39207.2,11.7
7591,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-07-05T17:20:00,2026-07-05T18:37:19.024796,2026,7,5,17,36.51,77.3,28.3,1074.2,0.59,804.11,233752.3,2878.29,13.402,69.78,1258555.0,375.69,2203.8,1024802.7,305.91
7592,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-05T16:32:00,2026-07-05T21:08:20.758114,2026,7,5,16,295.24,276.3,64.1,676.9,0.74,2282.16,675798.5,8321.4,38.036,201.73,772590.8,230.62,858.8,96792.4,28.89
7593,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-05T17:22:00,2026-07-05T21:57:36.648293,2026,7,5,17,295.24,275.6,64.3,440.5,0.56,2158.91,640565.1,7887.56,35.982,191.21,743227.9,221.86,561.5,102662.8,30.65
7594,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-05T14:59:00,2026-07-05T19:16:16.421799,2026,7,5,14,295.24,257.3,68.9,523.2,0.36,1039.09,307380.2,3784.91,17.318,114.69,343526.3,128.18,678.0,36146.1,13.49
7595,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-07-05T10:35:00,2026-07-05T11:35:25.673758,2026,7,5,10,36.51,60.4,36.2,622.1,0.74,314.65,90917.3,1119.5,5.244,33.92,122940.3,45.87,818.0,32023.1,11.95
7596,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-05T10:04:00,2026-07-05T14:28:55.868475,2026,7,5,10,214.01,264.9,48.5,278.3,0.54,856.47,254051.1,3128.24,14.274,111.52,271635.0,119.24,320.9,17583.9,7.72
7597,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-05T17:02:00,2026-07-05T22:14:42.661042,2026,7,5,17,296.43,312.7,56.9,842.2,0.6,893.42,262995.4,3238.38,14.89,115.45,437799.6,192.19,1232.7,174804.2,76.74
7598,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-05T13:59:00,2026-07-05T18:00:07.384728,2026,7,5,13,295.24,241.1,73.5,425.5,0.57,722.41,213595.8,2630.1,12.04,93.76,218608.4,95.97,516.0,5012.6,2.2
7599,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-05T14:32:00,2026-07-05T18:34:19.946821,2026,7,5,14,214.01,242.3,53.0,0.0,0.42,869.25,258843.4,3187.25,14.488,120.73,264411.5,123.33,0.0,5568.2,2.6
7600,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-05T14:02:00,2026-07-05T17:55:14.753342,2026,7,5,14,296.43,233.2,76.3,217.5,0.61,876.29,260198.1,3203.93,14.605,121.36,260818.4,121.65,240.3,620.3,0.29
7601,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-07-05T09:05:00,2026-07-05T13:24:47.040560,2026,7,5,9,295.24,259.8,68.2,515.0,0.33,833.04,246474.8,3034.95,13.884,114.96,268349.1,125.16,605.5,21874.3,10.2
7602,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-05T10:34:00,2026-07-05T14:39:27.516962,2026,7,5,10,296.43,245.5,72.5,431.1,0.87,797.74,235841.2,2904.01,13.296,103.53,239878.9,105.3,515.7,4037.7,1.77
7603,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-05T19:46:00,2026-07-06T00:46:40.857122,2026,7,5,19,214.01,300.7,42.7,247.1,0.36,1046.62,310841.7,3827.53,17.444,136.45,410505.1,180.2,323.3,99663.4,43.75
7604,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-05T11:58:00,2026-07-05T15:53:28.845082,2026,7,5,11,296.43,235.5,75.5,367.3,0.82,776.04,229655.7,2827.85,12.934,100.81,230221.8,101.06,409.1,566.1,0.25
7605,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-05T18:33:00,2026-07-05T23:38:06.961955,2026,7,5,18,296.43,305.1,58.3,764.4,0.96,1459.4,430909.8,5305.98,24.323,160.79,641572.0,239.39,1123.9,210662.2,78.61
7606,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-05T09:59:00,2026-07-05T14:14:25.947817,2026,7,5,9,295.24,255.4,69.4,280.7,0.85,820.08,243096.8,2993.36,13.668,106.71,264611.3,116.16,333.0,21514.6,9.44
7607,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-05T17:34:00,2026-07-05T18:46:55.998040,2026,7,5,17,43.8,72.9,36.0,334.4,0.4,278.12,81693.6,1005.93,4.635,35.86,166018.6,72.88,511.4,84325.0,37.02
7608,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-05T10:33:00,2026-07-05T14:31:59.486059,2026,7,5,10,295.24,239.0,74.1,228.6,0.63,2037.94,605625.9,7457.33,33.966,180.78,613196.6,183.04,255.0,7570.7,2.26
7609,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-05T17:46:00,2026-07-05T18:59:15.170931,2026,7,5,17,43.8,73.3,35.9,353.6,0.99,947.49,280000.3,3447.76,15.791,83.58,569501.6,170.0,540.7,289501.3,86.42
7610,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-07-05T09:58:00,2026-07-05T14:19:13.442044,2026,7,5,9,296.43,261.2,68.1,462.3,0.3,1876.04,556444.8,6851.75,31.267,166.1,597483.1,178.35,601.5,41038.4,12.25
7611,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-07-05T12:28:00,2026-07-05T13:23:04.372804,2026,7,5,12,43.8,55.1,47.7,211.2,0.88,280.35,82494.2,1015.79,4.672,30.78,86042.5,32.11,237.1,3548.3,1.32
7612,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-07-05T05:42:00,2026-07-05T06:44:19.025280,2026,7,5,5,36.51,62.3,35.1,694.3,0.58,307.85,88739.4,1092.69,5.131,33.11,125221.0,46.72,952.2,36481.6,13.61
7613,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-05T12:40:00,2026-07-05T16:36:30.589295,2026,7,5,12,296.43,236.5,75.2,550.9,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.3,0.0,0.0
7614,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-05T16:21:00,2026-07-05T21:03:57.382430,2026,7,5,16,295.24,283.0,62.6,808.8,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.5,0.0,0.0
7615,LRQ-0022,DRV-439,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-05T10:41:00,2026-07-05T11:49:32.158519,2026,7,5,10,43.8,68.5,38.3,609.2,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,0.0
7616,LRQ-0023,DRV-825,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-05T20:49:00,2026-07-05T21:55:39.574405,2026,7,5,20,43.8,66.7,39.4,308.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.2,0.0,0.0
7617,LRQ-0024,DRV-230,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-05T13:21:00,2026-07-05T14:22:48.070168,2026,7,5,13,36.51,61.8,35.4,981.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.6,0.0,0.0
7618,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-05T20:08:00,2026-07-06T00:17:01.402493,2026,7,5,20,295.24,249.0,71.1,490.5,0.45,1265.62,375094.1,4618.7,21.094,155.51,386855.6,160.39,583.8,11761.5,4.88
7619,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-07-05T12:42:00,2026-07-05T13:35:19.038690,2026,7,5,12,43.8,53.3,49.3,105.9,0.82,331.91,98397.4,1211.61,5.532,40.79,102596.8,42.54,118.9,4199.4,1.74
7620,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-05T10:52:00,2026-07-05T14:57:15.763960,2026,7,5,10,296.43,245.3,72.5,419.3,0.69,1367.33,405503.0,4993.13,22.789,168.12,412309.2,170.94,498.0,6806.2,2.82
7621,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-05T14:50:00,2026-07-05T15:52:58.616224,2026,7,5,14,36.51,63.0,34.8,905.8,0.8,203.96,57227.1,704.66,3.399,25.12,68477.8,30.06,1135.8,11250.7,4.94
7622,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-05T06:09:00,2026-07-05T10:38:38.610329,2026,7,5,6,295.24,269.6,65.7,518.2,0.83,840.83,248353.8,3058.09,14.014,109.02,294788.5,129.41,687.1,46434.8,20.38
7623,LRQ-0027,DRV-670,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-05T15:26:00,2026-07-05T19:41:53.963250,2026,7,5,15,295.24,255.9,69.2,279.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.6,0.0,0.0
7624,LRQ-0027,DRV-670,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-05T12:50:00,2026-07-05T16:53:22.295978,2026,7,5,12,214.01,243.4,52.8,60.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,0.0
7625,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-05T06:06:00,2026-07-05T07:09:23.345706,2026,7,5,6,43.8,63.4,41.5,325.0,0.51,583.3,172019.3,2118.15,9.722,51.35,205557.3,61.36,404.8,33538.0,10.01
7626,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-05T20:34:00,2026-07-05T21:42:45.603893,2026,7,5,20,43.8,68.8,38.2,434.7,0.98,778.3,229138.8,2821.49,12.972,68.4,313815.7,93.68,577.8,84676.9,25.28
7627,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-05T18:55:00,2026-07-05T23:24:56.915700,2026,7,5,18,295.24,269.9,65.6,272.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.3,0.0,0.0
7628,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-07-05T19:25:00,2026-07-05T20:38:48.413772,2026,7,5,19,43.8,73.8,35.6,374.7,0.46,427.65,125830.8,1549.41,7.128,46.95,261027.2,97.4,576.6,135196.3,50.45
7629,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-05T17:19:00,2026-07-05T21:52:35.515061,2026,7,5,17,295.24,273.6,64.7,319.4,0.73,1222.37,362572.9,4464.52,20.373,135.29,420680.6,156.97,403.5,58107.6,21.68
7630,LRQ-0031,DRV-737,Prime mover + trailer (Euro 3),diesel,East Coast (KL-Kuantan),2026-07-05T13:27:00,2026-07-05T17:20:06.796787,2026,7,5,13,214.01,233.1,55.1,0.0,0.82,2157.12,642343.5,7909.45,35.952,191.74,648022.6,193.44,0.0,5679.1,1.7
7631,LRQ-0031,DRV-737,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-05T12:45:00,2026-07-05T13:41:38.691919,2026,7,5,12,43.8,56.6,46.4,305.5,0.45,452.5,133205.3,1640.21,7.542,39.76,138932.3,41.47,343.0,5727.1,1.71
7632,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-05T07:10:00,2026-07-05T11:58:33.805220,2026,7,5,7,214.01,288.6,44.5,191.2,0.98,1194.69,354968.9,4370.89,19.912,155.82,430089.4,188.8,239.9,75120.5,32.98
7633,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-05T15:29:00,2026-07-05T19:40:26.334650,2026,7,5,15,214.01,251.4,51.1,318.1,0.55,775.02,229654.0,2827.83,12.917,100.81,236317.8,103.74,350.7,6663.8,2.93
7634,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-05T05:54:00,2026-07-05T06:52:24.290004,2026,7,5,5,43.8,58.4,45.0,304.9,0.31,165.19,48200.5,593.51,2.753,21.16,51617.3,22.66,351.8,3416.8,1.5
7635,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-05T12:16:00,2026-07-05T16:06:03.855574,2026,7,5,12,296.43,230.1,77.3,95.0,0.77,1384.18,411791.9,5070.57,23.07,170.73,412430.1,170.99,104.9,638.1,0.26
7636,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-05T13:26:00,2026-07-05T17:16:21.106313,2026,7,5,13,295.24,230.4,76.9,251.1,0.97,1478.03,439037.6,5406.06,24.634,182.02,440159.8,182.49,279.8,1122.2,0.47
7637,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-07-05T20:40:00,2026-07-05T21:47:19.194843,2026,7,5,20,36.51,67.3,32.5,927.2,0.59,267.1,76392.0,940.65,4.452,35.63,117944.7,55.01,1258.3,41552.7,19.38
7638,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-05T15:05:00,2026-07-05T19:13:55.338546,2026,7,5,15,214.01,248.9,51.6,167.1,0.44,903.34,268458.5,3305.65,15.056,125.21,276216.1,128.83,184.2,7757.6,3.62
7639,LRQ-0036,DRV-606,Prime mover + trailer (Euro 5),diesel,Port Klang - KL Distribution,2026-07-05T12:15:00,2026-07-05T13:09:14.605554,2026,7,5,12,36.51,54.2,40.4,513.9,0.9,328.96,95779.3,1179.37,5.483,39.71,105539.1,43.76,607.0,9759.8,4.05
7640,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-05T05:15:00,2026-07-05T09:20:09.502240,2026,7,5,5,214.01,245.2,52.4,42.5,0.79,1007.21,299771.5,3691.22,16.787,139.82,307396.0,143.37,46.6,7624.5,3.56
7641,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-05T20:48:00,2026-07-06T01:21:54.377200,2026,7,5,20,214.01,273.9,46.9,225.9,0.36,1048.4,311486.1,3835.46,17.473,145.28,346399.3,161.57,268.9,34913.1,16.28
7642,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-07-05T09:15:00,2026-07-05T10:26:57.985192,2026,7,5,9,43.8,72.0,36.5,362.3,0.68,356.96,105026.0,1293.23,5.949,48.99,188097.4,87.73,531.9,83071.4,38.75
7643,LRQ-0038,DRV-377,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-05T06:56:00,2026-07-05T07:58:42.325580,2026,7,5,6,43.8,62.7,41.9,284.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.7,0.0,0.0
7644,LRQ-0038,DRV-377,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-05T07:43:00,2026-07-05T12:35:36.299261,2026,7,5,7,214.01,292.6,43.9,433.7,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.2,0.0,0.0
7645,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-07-05T16:13:00,2026-07-05T17:29:40.919793,2026,7,5,16,36.51,76.7,28.6,1215.0,0.87,435.43,123996.4,1526.82,7.257,46.27,336450.1,125.54,2010.8,212453.6,79.27
7646,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-07-05T11:29:00,2026-07-05T15:19:17.456821,2026,7,5,11,295.24,230.3,76.9,234.1,0.53,848.31,251830.5,3100.9,14.138,117.46,252126.1,117.6,257.8,295.5,0.14
7647,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-07-05T09:28:00,2026-07-05T10:40:03.181793,2026,7,5,9,36.51,72.1,30.4,990.5,0.75,326.17,93575.2,1152.23,5.436,43.65,234906.3,109.56,1531.2,141331.1,65.92
7648,LRQ-0001,DRV-532,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-06T19:20:00,2026-07-06T23:58:02.619903,2026,7,6,19,296.43,278.0,64.0,539.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8,0.0,0.0
7649,LRQ-0001,DRV-532,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-06T16:42:00,2026-07-06T17:49:26.867034,2026,7,6,16,43.8,67.4,39.0,381.4,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8,0.0,0.0
7650,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-06T19:37:00,2026-07-07T00:01:22.179754,2026,7,6,19,295.24,264.4,67.0,518.9,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.8,0.0,0.0
7651,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-06T16:21:00,2026-07-06T21:02:27.396629,2026,7,6,16,295.24,281.5,62.9,718.8,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.9,0.0,0.0
7652,LRQ-0002,DRV-448,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-06T15:23:00,2026-07-06T19:32:52.178268,2026,7,6,15,214.01,249.9,51.4,223.9,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.9,0.0,0.0
7653,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-07-06T15:41:00,2026-07-06T16:47:12.241140,2026,7,6,15,36.51,66.2,33.1,804.0,0.53,269.05,77449.9,953.67,4.484,36.12,128441.8,59.91,1162.3,50991.9,23.78
7654,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-06T17:45:00,2026-07-06T22:55:06.117640,2026,7,6,17,296.43,310.1,57.4,685.7,0.39,1001.58,296088.1,3645.86,16.693,138.1,493028.4,229.96,1002.4,196940.3,91.86
7655,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-06T19:32:00,2026-07-06T20:48:12.474480,2026,7,6,19,36.51,76.2,28.7,1133.5,0.38,255.84,72402.5,891.52,4.264,31.78,230832.4,101.33,1826.5,158429.9,69.55
7656,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-06T14:35:00,2026-07-06T18:41:27.446385,2026,7,6,14,295.24,246.5,71.9,519.5,0.93,816.7,241095.3,2968.71,13.612,105.84,247067.1,108.46,613.5,5971.8,2.62
7657,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-06T16:44:00,2026-07-06T21:33:26.983640,2026,7,6,16,296.43,289.4,61.4,320.8,0.96,937.36,277817.2,3420.88,15.623,121.96,374076.7,164.21,445.7,96259.5,42.26
7658,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-06T16:59:00,2026-07-06T21:51:51.343648,2026,7,6,16,296.43,292.9,60.7,525.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.7,0.0,0.0
7659,LRQ-0005,DRV-510,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-06T19:49:00,2026-07-06T21:07:52.662699,2026,7,6,19,36.51,78.9,27.8,1293.7,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.7,0.0,0.0
7660,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-06T10:04:00,2026-07-06T14:29:05.485938,2026,7,6,10,214.01,265.1,48.4,288.0,0.84,1732.31,514645.6,6337.05,28.872,213.37,550229.0,228.12,332.0,35583.4,14.75
7661,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-07-06T15:04:00,2026-07-06T16:03:02.359842,2026,7,6,15,43.8,59.0,44.5,224.8,0.37,326.14,96327.6,1186.12,5.436,39.94,107156.9,44.43,267.6,10829.4,4.49
7662,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-06T10:53:00,2026-07-06T15:14:00.117734,2026,7,6,10,214.01,261.0,49.2,42.6,0.36,1456.28,433497.9,5337.85,24.271,179.73,463430.6,192.14,49.1,29932.7,12.41
7663,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-07-06T14:20:00,2026-07-06T15:12:09.799880,2026,7,6,14,43.8,52.2,50.4,0.0,0.8,223.2,66464.9,818.41,3.72,31.0,69851.5,32.58,0.0,3386.6,1.58
7664,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-06T06:02:00,2026-07-06T10:21:23.191432,2026,7,6,6,296.43,259.4,68.6,348.3,0.86,990.33,293604.1,3615.27,16.506,136.94,308659.4,143.96,420.9,15055.3,7.02
7665,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-06T20:48:00,2026-07-07T00:54:42.036140,2026,7,6,20,296.43,246.7,72.1,405.4,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.4,0.0,0.0
7666,LRQ-0008,DRV-482,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-06T13:01:00,2026-07-06T16:54:51.803121,2026,7,6,13,214.01,233.9,54.9,45.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.0,0.0
7667,LRQ-0008,DRV-482,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-06T09:03:00,2026-07-06T13:52:45.515040,2026,7,6,9,214.01,289.8,44.3,450.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0
7668,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-06T12:59:00,2026-07-06T16:51:36.937516,2026,7,6,12,295.24,232.6,76.2,301.4,0.42,1003.29,297557.3,3663.95,16.722,111.03,298456.0,111.36,340.3,898.7,0.34
7669,LRQ-0010,DRV-330,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-06T14:18:00,2026-07-06T18:20:50.902713,2026,7,6,14,296.43,242.8,73.2,320.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.6,0.0,0.0
7670,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-06T11:27:00,2026-07-06T15:26:06.811619,2026,7,6,11,296.43,239.1,74.4,585.3,1.0,826.66,243743.8,3001.32,13.778,107.0,244400.6,107.29,652.0,656.8,0.29
7671,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-06T05:05:00,2026-07-06T09:17:44.379584,2026,7,6,5,295.24,252.7,70.1,477.4,0.7,2163.18,641516.8,7899.27,36.053,191.5,688436.8,205.5,599.3,46920.0,14.01
7672,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-07-06T06:53:00,2026-07-06T08:08:53.208830,2026,7,6,6,36.51,75.9,28.9,1179.2,0.55,710.4,205380.8,2528.94,11.84,61.31,525031.6,156.73,1937.2,319650.8,95.42
7673,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-06T16:20:00,2026-07-06T21:12:24.821480,2026,7,6,16,296.43,292.4,60.8,498.6,0.63,1260.02,373060.9,4593.66,21.0,139.2,502273.9,187.42,669.2,129213.0,48.21
7674,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-07-06T06:18:00,2026-07-06T10:37:50.736054,2026,7,6,6,214.01,259.8,49.4,119.1,0.8,1372.37,408119.9,5025.36,22.873,152.28,432829.7,161.5,136.3,24709.8,9.22
7675,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-07-06T13:51:00,2026-07-06T14:46:57.750703,2026,7,6,13,43.8,56.0,47.0,257.4,0.36,235.29,69062.0,850.39,3.921,25.77,72149.5,26.92,289.5,3087.5,1.15
7676,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-06T09:26:00,2026-07-06T13:45:56.669852,2026,7,6,9,296.43,259.9,68.4,385.5,0.53,731.8,216555.0,2666.54,12.197,95.06,232596.4,102.11,504.9,16041.4,7.04
7677,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-06T07:38:00,2026-07-06T08:53:00.016633,2026,7,6,7,36.51,75.0,29.2,951.3,0.69,301.35,86185.0,1061.23,5.022,37.83,393436.4,172.71,1848.3,307251.3,134.88
7678,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-06T08:19:00,2026-07-06T09:40:49.217928,2026,7,6,8,36.51,81.8,26.8,1348.1,0.44,284.55,80133.2,986.72,4.742,35.18,403714.9,177.22,2622.3,323581.6,142.05
7679,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-06T13:45:00,2026-07-06T17:40:47.122223,2026,7,6,13,296.43,235.8,75.4,398.8,0.86,957.19,283547.3,3491.44,15.953,132.25,284199.2,132.56,440.4,651.9,0.3
